Humedad,Presion,Temperatura
49.51099932160482,998.4050966572368,26.877692149025474
73.77637070028385,992.6552164838032,24.87251435221707
68.25344828131279,994.5107902668727,25.705356824433494
83.23276455457959,994.481604363522,24.108093643982624
58.33289550971696,995.3165942729303,30.504645037428645
37.1756547562981,994.8589510427294,29.32680977943072
72.7946872333797,1012.4306160681125,21.86267162251051
75.64710291701385,996.36580295397,21.07600595872037
63.67663185416978,1002.0983549163352,23.881727396173936
76.25803079727366,1021.3875943467104,22.425661717325834
59.62773578186344,1006.5886574092006,29.315522489296033
61.363969762919645,1013.364520848236,24.09195589507791
55.652461101512976,996.031195492057,27.298146963448
31.52514760464571,996.7301156583035,30.401876284242466
36.473485619598264,991.4304015693267,32.334243625490096
31.885751141204054,995.9127272075258,35.47536582019035
68.18462467582683,999.7506618661185,23.723035659479407
48.8613588645796,996.1953669496861,26.882148937792312
60.514241469882165,993.1045886814969,28.355956099580972
84.45398843556558,994.222255488521,23.98457193949174
44.9575337489325,1006.1272568811454,31.643421745074924
54.62297538213778,997.2216801442028,28.113326056121124
75.33306831258292,1002.7494451366827,22.84398331470431
43.72788992949735,1007.61960447992,29.241145947964018
34.61879458972758,1014.1638190020278,31.31639702260529
47.38508717482608,991.3759248944384,29.9644050414489
39.67327723524026,1017.9793639618165,29.16458827883773
85.78185914055439,1011.9765136321818,23.667244826486062
78.48722277386501,992.8615661182105,25.92242945890107
68.00422539062541,1020.5752518437372,26.534921581294384
82.28763541126307,1022.2305340186134,22.842747762559153
78.22032461394687,992.1377285949202,23.325828717528253
41.19420353316215,999.6907176851521,29.12976095863472
83.55353990939867,1018.2170447927572,23.969134706969058
62.36053451493904,1016.1890891634281,23.202594022613265
78.44640930984374,996.4582356774732,24.147473437395583
83.7654779954096,997.3272263167848,21.7821393601946
49.08020849831183,1002.9665235976984,27.54713219123794
36.60311547166061,1006.9583044816858,31.718521180381217
43.6761097525165,1011.6389170035603,28.248835822984315
55.626467317575376,1002.911977384942,26.603304129428885
79.08088595534959,1006.1887150646602,20.108719071504712
81.64383499538062,1016.1614828346815,23.437857741013275
30.417127831871444,991.2839121011709,32.16420358244289
60.64483815465394,998.8352930520407,30.288019070810794
55.04466018892674,1014.9672355059594,25.37938272645702
43.326468628243816,1021.332239319052,27.872718395138712
37.19192204002097,1007.9087104740483,29.52454353771595
50.25691028421768,1008.6239719842861,30.185171417679992
86.57458223475115,993.7510203968922,22.135670580168817
49.39217592124531,1005.6594328388209,27.86624502141284
61.12743730460197,1008.6416043259258,26.614597207446497
72.18113753371067,998.4864676272156,24.62172423489534
51.81777614275764,999.4235130832284,26.363290695323876
88.30692496325764,1003.2049457086617,21.981893955874884
87.74683769652668,990.7024919222205,24.450113249129515
45.10693774952185,1001.2727707954112,26.117290198979042
59.83491035354312,997.400680244879,26.420668783018332
48.052698589006184,1001.462407326227,26.318733215459375
47.090429662648056,994.1916746136737,30.61694507776879
32.213216841271965,1021.1684548258963,26.06322092294684
66.57386003879381,1010.7757358743917,23.35729050591817
60.16074139373169,1013.7685811700571,26.041883482566433
33.08872507499936,1017.6209933512569,32.28668962965593
46.71878785419669,1007.445476962517,27.48840745159867
84.49595315799922,993.0422100830598,21.56309746876073
44.37371344001835,1008.7987289636492,31.66632067469597
38.693692325473386,1010.5394391307308,25.772946393809967
59.36716561665378,1016.0903815964516,20.892794164439188
89.13902724663603,1005.1080841180387,22.253770607209326
44.523316290690026,994.4653105978447,27.59412857779904
70.32813284435272,999.9321567029554,22.411706603937898
75.69717691972306,1002.7078803739522,24.92674233794264
44.25825263954398,1012.6071034466061,28.218508359280495
73.69298091671158,1009.9772406634119,22.319033567849214
52.06698796315519,1002.4633854064247,24.506173737863698
67.93834983561476,1024.5280337077543,25.32776049583036
68.01178264565368,1011.2021186774911,25.538529025194716
62.14648104448551,998.3029377107598,25.564529230230416
35.4173862032645,993.5623865417141,33.702546734519956
80.11814973535428,995.3500698714516,21.07460451347197
49.24680389830415,998.6085204934578,24.63150304873201
41.19111062399125,995.6238480640844,27.6563248634346
32.44650849328583,996.5298458417957,30.215359401206342
65.4535765912945,999.9783309042847,25.66972586473697
70.65386171053694,996.0680758353164,24.116044835940976
30.995269735671368,1021.3867898619249,29.985480839581644
60.72558349795686,992.8081810981574,23.747674572017715
43.58974651187628,1008.3578986349589,30.93117229961713
68.71036742456698,1004.3638889446381,24.310948082297912
40.46198574029948,1024.3832515918011,29.946131222541275
71.45626428614796,993.9213615758819,25.270942971039126
53.20412077803225,1003.924945966601,27.736641023272686
86.20379932420407,1023.9314651646379,22.012391403601907
38.25125664875959,1020.2927494062893,29.143091152406225
50.46398106301551,1018.5975224832248,27.785972236121523
36.80841127443534,999.0265989465729,32.18571342177092
85.48161709671376,995.9810655586523,22.77174649696326
82.64036120285886,1013.4025126973551,23.351827699880445
45.47649766290934,1022.5281596194656,26.87264598101587
69.59904276205074,1009.4867012554876,26.966042953816952
79.03333201207295,1010.0064441314465,21.29189338749819
63.31204869596774,999.7992682781099,29.115110147520973
61.77903470136039,1016.9322526617178,24.806216260421365
44.5111374540271,996.5465311995133,25.634452617684172
35.586166068353954,1001.3287732741485,29.85184525586106
83.83294547719962,1004.8902753515746,20.818441095891565
84.02508342979982,1007.7663632539559,23.689206420809686
67.98608743639608,998.4843406345278,23.572621894209416
50.34178746292204,994.0192888658721,26.85540057083853
50.95257447675965,1011.3717014854572,23.009447292322136
73.55734073221436,1000.102069363409,23.05668278349924
83.82661559715463,1010.3433377497914,17.06108211967932
83.22518545590704,995.4026950345971,19.578281782912647
76.79253275145743,1006.8399035649186,24.65995422132405
68.52189876925726,1008.6406301393055,25.861283994947804
35.048397899702934,991.8138237887849,31.002964249175243
39.69772284567682,1001.7811497367873,27.02233180005069
83.91325131162475,994.7045136928641,22.582363906329125
66.3857435795754,992.2181239665468,25.42402718655521
30.55182309699778,1024.6486081336482,26.868066750382837
36.08829257196193,1001.2823845741153,32.52943348903425
69.81010614648335,1018.3456056049122,25.36592837893323
30.30369503077312,998.9124229167318,30.066896251888114
39.64848308504992,1013.8525952778375,28.413869451339696
62.924027361995165,1016.6079750961391,25.14776275678888
71.5137118615616,1010.8473559212746,19.64710568785345
69.11767557015602,1006.5051665992555,23.812735569472625
43.45615856763359,1004.4144319951544,26.896886119101648
72.73075328085216,1002.2103893290048,21.976627521632107
44.23494524980801,1022.533520048674,26.675881624323193
49.52398188955606,1019.0716792725705,30.213191806637113
74.78948430708145,1023.775941873328,23.874465982805404
68.97797394283288,994.3504028219941,23.79342578790977
80.95340462965068,1015.5803616321275,23.22313678665834
69.4567735380206,1022.8419159887363,26.2380990430321
64.0985162001283,996.3431573157981,27.41733207001639
35.62048606968555,992.3273693578373,30.159819361495654
52.06294818356601,1015.939222725152,25.099723080796352
45.91214206090353,1010.106558961297,29.004297370026805
44.63937860274501,1019.4640071865396,28.11786362110477
88.38063328514673,994.8920331819202,23.788689788187444
53.58586348000563,1017.8343559150961,27.34074628560829
83.5227933106268,997.056956201671,24.717838623961097
67.86831755983577,995.7279580002996,23.962884042888515
77.6886782124989,995.7493029275847,26.194021253014583
60.15822558631153,1018.5101152080983,25.445959611033153
64.61423307758155,1013.281902724367,28.79429164739495
59.55106162913184,1008.3072898669192,24.273600626105132
41.71457926788267,1002.5590669443226,32.08678736893197
73.34712691569032,1020.7020189284588,23.35865158314881
46.846341746451344,1003.7355787597922,26.483433792813788
31.45895798588723,1018.5809803815052,28.38433561493301
68.72833775443007,1005.3697217999577,23.781568630448962
40.62664076442294,1003.1930550298717,29.594683026646806
86.42751506117486,1006.1937924984362,22.77185409197296
87.23571462015525,1000.548225595745,20.739831519312308
84.89186341322691,1016.1663283061688,21.409194888185556
52.20952201532666,1007.5952136532368,31.07335173226289
30.927396991732046,998.1274443301386,33.90960457493469
85.69911375526353,1021.4851100646099,21.943524772828038
55.69104889903886,1003.4361927480624,26.550539984077453
87.99928914262017,1009.0243501389896,21.588951775094017
87.81719862535516,1021.7265238837591,21.968129957469607
81.1805673280416,1011.8483298569897,20.184913277547462
47.66693352417514,994.0914314247927,27.6306353252874
53.105863716115515,1022.8941243264717,22.55224607850391
81.06820029101141,1011.9697818574996,23.039727108683874
49.01532030937666,1001.721696512998,28.85600900734908
40.16956480116555,994.8745225432185,28.264466228065494
63.40807574750101,1017.7908816244603,27.7472180832319
86.16928644964686,1011.702546457498,19.037948383673385
71.76178780049838,1008.6711382191712,20.87342515854704
64.2036702053619,1021.2862404067835,24.754041085976485
35.83058962624611,1017.6009023928585,30.839563041644467
66.90043360195018,995.3086207906463,28.567359303090896
89.4032310062558,1000.9102723728441,20.626233204681544
38.405040914191446,998.6971198935063,31.461749535058562
61.0997791418242,1016.0381202400437,24.956110177722774
82.64238431567733,991.1736352157523,22.699705991979148
74.44611706525227,1009.9461389704961,25.1030953666607
71.82094445971609,1016.6860540009242,24.697201387823217
72.14904503922656,1020.6867972866612,19.990519065814457
51.56946907318531,1001.9728612050568,30.119017278221154
47.6155106558696,1018.7440056635204,29.680655826738445
78.56166932871082,993.8721107934323,22.271018658002703
78.60680368075084,1019.6258302107082,23.019295004226784
82.02433911480622,994.4621031816193,23.96130434626358
84.79443315338827,1003.9050551696129,22.60692980015893
60.68054393165627,1017.9053378022844,23.9020412124465
60.090977681231976,995.247109957207,24.88075111407875
77.89771073800651,998.0237988331425,23.36304530565901
68.99783584666591,1015.2788398937573,26.23184066683098
72.11801263546221,1015.2012787791126,24.509434474913903
77.74756016616607,1012.4401671509854,21.97462895335361
83.40032050905398,1014.2881955563485,23.31893956712117
50.27970941109215,1008.9953555171659,21.311190571217733
52.53497715839664,998.8129670617434,29.476636473897543
35.63891639045214,1002.0993597726372,26.06976699524412
64.69680845977044,996.3559200880499,24.75280084382568
32.156536427804525,1021.795769646677,26.847391264243186
57.93588108794761,1010.4187128168143,23.199319244525338
62.5586780824546,1004.0297995867274,27.736361883052478
47.192475127697065,1006.1702031275446,26.677216171844425
65.44999563414065,1023.1549168864135,24.717762574019655
31.830014996342967,995.3672991090629,30.363291637337042
32.24089132495286,1010.5180441205879,30.592045749673918
79.3560336395795,1007.7061037609564,22.864933548135774
51.61143848467577,1011.4008982402127,24.12225486691086
37.623630759113084,990.6338564337294,31.81729620334085
61.334595603288264,1020.5243368130454,23.78608065253187
76.19961318591665,1022.6241398869264,19.325687230446682
42.949261649810595,1009.7796614256223,27.21239735931547
67.37342854914002,1014.3827788356913,27.176366357113057
35.12084789962608,1022.2874783412053,30.31794238222281
33.10090327011646,1014.753352200969,28.599892630618367
61.88127789408888,995.3388665019992,25.25234958214985
62.43810729660639,1010.1700926058385,24.482509172782354
68.2457940898924,1011.2350266233999,28.35487552246783
73.5654800233597,1004.8445734955835,24.486820226179976
88.55112476775207,1015.7755482468654,21.78863716687606
60.97802089807172,1022.7028455169155,26.778721497507153
49.377388376474755,1022.3948979517372,26.951225163994952
77.71117168612221,1005.7793779991446,22.53627105548303
46.24993507572445,993.9633316044265,27.971643460250053
56.338285242338166,1024.4694419636817,25.182582596637065
34.70738288053596,1019.3614330256077,28.75137644361954
31.52104460492745,994.3631938421144,32.008942704429124
87.7589048806755,1022.229465891608,20.828582744932874
80.15880723073235,1020.4463726721744,23.419140436212587
71.75845236562188,1008.1593319994125,23.666832384968927
54.53717666485619,1010.6946402510725,26.441961868350127
40.39765920425074,1003.9650946354545,24.745695018525446
39.38622256026516,991.9166573587711,31.328889097426636
45.01457388987572,1001.7319034576066,28.854195695434296
62.95359988236723,1018.0998707009304,26.647986702317702
72.87575536200373,990.1621208051611,18.768019899054007
69.61184260306388,1001.6724710091901,28.651349468642373
46.79603381675657,1003.935904275683,27.50462045739202
87.29191683979164,1008.8088461028273,23.682135802364925
74.2738150017461,1022.1949465744466,20.669368566764696
63.26124315068404,1002.1221098028086,26.630255847382106
66.70324477406113,1002.143362066368,22.78051405422512
55.176003745667394,1015.8125436838412,24.685434332566217
44.86385937006945,1005.8276279311433,31.807102405665994
51.35836071907569,997.8611688028993,27.021822650466987
75.47076662786215,1005.8353830646442,23.82248159894791
30.863609317785354,994.929995713293,32.36409427804505
36.964358430414975,996.1735445277178,30.638032784997076
32.760158521305165,1007.4428720458818,30.014670429797285
32.44372813913821,1004.6623907326592,30.63024324742876
81.32763504066043,1022.0196065373835,26.506705587508307
72.21947156280143,1002.6837864690822,23.917652348058507
58.45042974523951,1010.3205922597315,26.118604018657432
35.870049639060085,1012.1292500771835,31.114338842297034
59.49695250700994,990.4583059805917,28.763593690834895
58.408306246833945,1013.2238080205849,27.951624273066425
40.39211219460091,996.2312588404413,30.407080672846167
56.03109895427838,1023.637461111431,23.127452275825725
53.91028406384241,995.203195471359,30.42016068145788
66.95100588313298,1004.5118443304458,22.439066114970387
68.10561905205863,992.9872383827525,25.740066153531647
32.71824058632267,1024.8905988146082,27.339182271282475
52.47675687758827,1007.5768253615935,26.6213685070961
67.55159494285418,1010.8384756062015,24.982861798868758
60.188175514805266,992.3476767085949,26.997104268250013
81.38939047129934,1016.2486164639712,22.823002114577108
69.52161789713671,997.3466957583455,27.931845065629513
39.77606562488578,1021.431900130425,28.86906375277384
34.23412484402579,997.1798874168702,29.51757363197132
68.54515669237894,996.6740702232283,26.812697321558456
31.59067863249731,991.2792383746834,33.07637726424051
65.1465348764078,1006.52234307885,22.446686984322348
86.41381448549745,1009.7694396641916,22.744255983665514
64.52845067255274,992.2998023799923,27.10808776473927
53.29019557239131,1017.1434665843253,25.554170328205053
68.59729310654119,1005.8651092161809,27.168564199833018
57.495173429491,1008.3536594264654,25.65792984018803
62.7370073589561,1005.426696142838,25.569266995957772
86.48788852659152,1004.0267071306364,21.47933771591171
53.16615826804646,1009.5874115957877,26.576863775166586
87.67143382943485,995.433408607575,19.885064321415623
84.32103851736383,996.3674845673345,19.653368228840115
41.74746808735779,1020.1624967354732,30.91876507657262
34.16167805250993,1023.1140411746771,27.026123536752998
36.0466800826456,1003.0658260697913,27.456921985200978
31.093309539092985,999.4760635600244,26.055420163927405
35.6665776453557,1012.5399840133656,27.745090657149362
70.98040640498141,1004.3056959884334,21.49147465301612
34.27131890761374,990.8885224481121,33.59890636172508
49.138537817625675,995.4653409078167,29.875586460650588
80.69251865816727,1015.059028009659,20.766870110436514
31.39631614414955,1013.0623379668552,34.14230729072342
78.86810895533614,990.9483597376219,25.585896643801675
46.911286486403995,997.7690256676532,27.4251929766395
37.08988965729937,998.0876178805825,24.533324227628825
71.80422992184904,1013.5162460259555,28.135438355606354
67.73657080679304,990.6898688214028,22.52587600438371
82.64832081162318,993.6438003694601,19.629764365869736
74.10426262823314,1017.9970629880617,25.029648320381227
78.20885582309091,996.2490631719016,28.335723280619824
46.922074354278394,1012.8461137748156,30.087928795138495
40.64637262678337,998.3363973366354,30.114042479255446
75.0368850984515,993.480448746577,25.259953481233996
78.41008435603584,998.511026684981,25.019767129906192
89.4303085200404,1015.2793426149481,22.33934377082007
54.757060614685585,1019.94937638372,26.35135493654991
52.32108514756699,1019.0576952598446,26.40735467277647
76.58477764451982,1003.9014235366459,23.19202592069069
50.448212415181075,1013.3829797799726,25.255689970990854
85.84543953621389,997.1744503395537,21.703111398856684
81.5047651105807,1000.2601705591354,19.375363077065355
55.7396416425011,1021.3717536482392,25.373786817623376
75.05226406748984,990.4550673228757,22.242224809430905
75.27257244508094,992.9927985799064,21.852295569810998
36.187432130155955,997.2760189301109,30.067872536278017
84.15317440077399,990.9286271355837,25.614597055793915
60.315142346871426,996.3502402281429,27.97184984856677
79.5874479664645,1010.4064546339392,19.40055886608701
49.20297606183671,1004.7498592707374,25.40280435404695
83.73139370977202,1021.2435098876941,23.25965782512592
53.35210072404979,1018.6105246608454,24.101683871273643
30.6502590888179,1001.9636073094257,29.85501447121198
84.32291858515582,999.0798201700952,23.497675401770966
35.477200607168015,1003.2892342858544,27.57726928490481
49.15881825542489,1010.6603229880183,27.30391212457727
87.0037180230483,999.3822274288007,19.312279935266314
87.03642881625336,1011.8452117747197,20.14953980092358
64.40627328739717,1004.3294078266935,25.762152483840822
67.91023273018796,1009.3216513298194,21.161395056917502
56.90673131869919,1005.264428519736,27.081718352129116
47.592646301883875,1000.3063015839671,27.806512377665705
49.71987272219496,1023.1958657436755,27.487205713321273
70.35110736462231,1016.7262027955916,24.058852023656403
75.1424717662608,994.9039611518258,26.71171203741728
77.4947426235509,1020.396379156427,22.60641865394183
77.37708856767324,1007.060091938733,22.181621035661863
35.47236618292142,1021.3093279412932,28.858273681561695
59.66521828215489,1017.994933958156,26.23706661784174
33.45352560099866,1004.8824726564231,29.83556766768045
62.97173293942413,990.7864257912041,26.09610215193394
56.49183008240262,999.4037075784731,25.15205673310244
83.26225096549798,1008.9571975131304,20.737000644416888
51.05490075312472,1012.1717376939151,23.92796745873615
37.02402098565635,999.0260689901621,32.99424688901732
38.57950092317015,994.8774625925488,26.98147526111447
75.69063790304833,1019.2225582879755,21.29946600455216
67.09308379897567,1024.4540763246243,22.276519082784038
36.067360567367416,1008.399156380594,30.95978684975407
35.04640836689985,996.0087750046906,29.352700638146437
72.0581478875472,999.5307564281779,26.710224140806496
34.365780381851614,990.6436736791613,28.965968010276455
79.31160355742136,1022.0004582296175,22.561224879353524
72.37453362938977,994.1212879011549,22.76706145401427
34.880926838513986,1010.1780766429989,33.54925539761973
35.09026284511152,999.5919327240522,27.38166709897164
89.19837471007052,1009.3962300880528,21.77007370954084
52.45624774536722,1012.7997135923152,27.75913092044335
52.23852882401346,1019.0409631297521,27.039770714813375
78.76797403545015,997.2247445116211,22.952991351346004
86.83491464303152,990.3848540030468,22.19587870392608
89.16006382937226,994.7909970524082,21.97406351693197
75.2026911155365,1021.5006524646836,22.350559706178366
52.57557513185495,1020.5861527146881,28.012114328077175
35.010043001920124,1010.9094585759608,33.62406662409664
76.6288149556462,1011.0180901151779,21.83978968087851
63.504254984148304,1013.276283609119,22.070941612763647
55.453320554818575,996.1379947518208,26.698538082483665
84.38126310568416,1022.0044181073736,26.40200830408733
36.67184893836908,1004.6569683712225,27.65902510474405
59.55750625745155,1003.4098484887325,29.174115247833782
30.681218686045145,1008.1621196848993,33.345112841001146
58.11963851964758,991.6438088371269,25.592687296780525
33.37819654091024,995.8199179064628,31.34024078191087
37.12907497608431,1015.831176574923,31.895873171098277
37.05157480662629,992.8979533773794,29.03911062816211
68.95261812696381,1011.1103238313236,23.694430369184527
74.7626927559254,998.5872188388462,22.692873316771596
65.00212590582959,1003.6253464914691,23.038900328166374
87.73035290847253,1000.1042807869745,20.53667793424838
52.49223477142225,1002.4485450762733,24.555856996948492
47.14272517691164,1015.1666066814486,27.238427825909277
82.11594769136761,1000.3992600468112,21.12269838183702
43.41575031116716,1009.8241624103914,28.46400115638685
87.79335236643668,1006.6617640769684,18.38611764877882
30.72926848138898,1013.2284907876926,30.39094565283593
88.19272960245834,1022.7890408763665,22.298696439030774
32.589594717034565,1015.6400234023588,25.342088337183966
83.46858682188426,997.5229132506765,23.351679453878678
61.66206654517799,991.091409727145,28.651457516812638
89.57788776715802,999.1792415504939,19.185072720019193
34.42779388412393,1010.8277275745089,32.639589312331374
63.231257064079244,991.7999034719487,26.763354285522766
88.15815213714595,1007.3728186520433,19.997612535309123
61.38587065020893,1010.8894997120912,25.13610626154869
67.76391828811575,1001.6985361785936,25.867139272896406
71.74492133907702,1016.9819271311038,23.541176225408083
57.27246388606639,993.730938859682,27.800095458998676
67.6534848050438,992.6298223607533,23.37913897504703
65.05885871538601,1015.4866064671261,24.805562517407953
84.06948062945935,1007.342196067217,19.195039108410292
32.72678282048747,1014.0940838749708,29.16382626048094
46.85779137553382,1005.2189568511311,25.902568168183794
87.02468904459352,998.6240711633687,20.544033199963003
83.41582703345497,1018.668581118597,24.02638323947278
57.33940516714277,1017.9795557639143,27.682731677921407
67.2079558680922,1014.3143764799049,25.42136403760528
46.64287097886796,999.5250798030487,25.84268983367221
41.28726958342568,1010.658073340418,27.641188996075645
57.82190429639893,1002.6340863929009,28.621205435853483
51.20113368156317,993.2053725664322,27.942995146723725
65.01936671105233,1022.1059751411785,28.780455316246616
34.66407821789909,994.7886520821636,30.8475913419957
88.46368845996999,1023.258307383728,20.951629594798163
89.17264466877617,1005.6102020535285,20.72536026860215
